time,open,high,low,close,Volume
1770210900,76078.1,76098.3,75884.5,75899.1,3341756
1770211200,75899,75925,75733.3,75781.6,3066205
1770211500,75781.5,75860.3,75781.5,75830.2,1785862
1770211800,75830.1,75909.9,75654.1,75737.8,3291674
1770212100,75737.2,75737.2,75523.5,75537.3,4035380
1770212400,75536.8,75609.1,75251,75331.6,8531687
1770212700,75331.5,75417.6,75002.8,75036.1,8358239
1770213000,75036.1,75219.6,75010.1,75163.3,3755367
1770213300,75160.9,75198.7,74836.5,74841.4,5648606
1770213600,74840.1,75072,74767.1,74955.7,5900256
1770213900,74955.8,75215,74955.2,75023.2,5933591
1770214200,75023.3,75330,75004.8,75313.9,4206696
1770214500,75313.9,75411,75180,75402.5,5251903
1770214800,75398.4,75544.2,75242.2,75272.7,7010737
1770215100,75267.8,75325.1,75231.9,75263.1,1948326
1770215400,75260.8,75340.1,74656.3,74734.8,11424901
1770215700,74735.2,75764.2,74673.1,75314.8,11041992
1770216000,75315.2,75444,75025,75172.6,5150102
1770216300,75172,75491.4,75027.9,75389.2,4456279
