time,open,high,low,close,Volume
1695747600,26206.3,26258.8,26128.3,26162.9,8518.772
1695751200,26163,26197,26132.5,26173.7,4842.947
1695754800,26173.7,26267,26157.8,26235.8,8169.197
1695758400,26235.8,26280.9,26140,26153.5,8585.756
1695762000,26153.5,26184.5,26080,26156.7,7479.151
1695765600,26156.8,26198,26140.6,26145.1,3193.382
1695769200,26145.1,26229.7,26137.2,26208.8,4447.554
1695772800,26208.7,26250,26189.1,26246.2,8470.326
1695776400,26246.2,26255.6,26205.3,26245,3457.338
1695780000,26245.1,26268,26209.2,26216.3,3419.061
1695783600,26216.2,26281.5,26214.5,26266.9,3256.018
1695787200,26266.9,26280.1,26234.9,26235,2624.53
1695790800,26235,26252.1,26220.9,26245,2988.008
1695794400,26245,26261.8,26222.3,26245.4,2849.753
1695798000,26245.5,26256.4,26228.5,26233.4,2180.13
1695801600,26233.4,26254.8,26209,26247,3261.876
1695805200,26247,26393,26243.9,26383.4,18214.109
1695808800,26383.3,26479.9,26343.1,26425.6,23381.191
1695812400,26425.7,26840,26420.7,26755.8,65169.393
1695816000,26755.7,26849.9,26670.1,26710.7,30536.396
1695819600,26710.8,26797,26552.5,26607.9,24850.384
1695823200,26607.8,26625.2,26050,26184,72513.686
1695826800,26184,26318,26166.9,26293.4,20846.68
1695830400,26293.4,26303.7,26216,26227.9,9121.479
1695834000,26228,26263.3,26140.3,26220.2,11676.991
1695837600,26220.2,26273,26100,26240.6,16218.544
1695841200,26240.5,26285,26238,26258.6,5895.835
1695844800,26258.6,26282.2,26211.6,26246.1,5198.267
1695848400,26246.1,26294.5,26228.5,26269,3707.792
1695852000,26269,26339.9,26268.9,26322.3,5363.062
1695855600,26322.3,26374.9,26280.3,26359.6,7801.991
1695859200,26359.6,26549.9,26346.8,26429.3,23117.262
1695862800,26429.4,26450,26334.5,26435.8,11782.076
1695866400,26435.7,26523.2,26348.8,26371.9,10393.789
1695870000,26371.9,26379,26325.2,26363.8,4649.765
1695873600,26363.9,26457,26331.3,26431.7,7241.519
1695877200,26431.8,26479.6,26390,26437,7761.609
1695880800,26437,26474.6,26393.7,26461.7,5423.69
1695884400,26461.8,26496.7,26420.2,26445.7,8247.482
1695888000,26445.7,26454.3,26383.6,26392.5,6386.603
1695891600,26392.4,26439.7,26373.8,26414.3,5472.172
1695895200,26414.3,26620,26400.4,26554.7,20510.092
1695898800,26554.6,26574.5,26423.5,26464.4,12925.775
1695902400,26464.3,26560.1,26450,26464.2,10174.232
1695906000,26464.2,26570,26452.7,26566.1,11455.503
1695909600,26566.1,26900,26539.8,26780,62917.9
1695913200,26780,27075,26776.5,27012.3,47997.112
1695916800,27012.3,27308.7,27008,27047.7,69260.076
1695920400,27047.6,27174.9,27043.2,27143.9,14736.968
1695924000,27144,27220,26837.3,26949,29374.425
1695927600,26948.9,27128.5,26900,27088.5,21596.485
1695931200,27088.5,27157.2,27025.7,27071.2,12376.906
1695934800,27071.4,27089.8,26880,26988.9,14898.643
1695938400,26988.9,27039,26933.7,27001.8,6270.245
1695942000,27001.7,27062,26980.2,27011.8,4619.549
1695945600,27011.7,27130.2,26970,27056.8,12079.959
1695949200,27056.8,27100,26980.1,27026.6,9429.927
1695952800,27026.5,27070,26850,26879.5,14874.069
1695956400,26879.4,26950,26868.2,26944.6,6460.131
1695960000,26944.6,26962.9,26878.6,26962.8,5098.563
1695963600,26962.8,26976.4,26938.2,26964.8,3839.95
1695967200,26964.8,27069,26940,27060.7,8344.597
1695970800,27060.6,27231.5,27021.8,27168,21845.376
1695974400,27167.9,27168,26980.5,26995.2,13454.54
1695978000,26995.1,27070,26950,27018.9,9635.403
1695981600,27018.9,27052.9,26997.6,27012.4,5124.484
1695985200,27012.4,27050.1,26943,26958.3,7076.262
1695988800,26958.3,26999.7,26880,26988.6,14985.398
1695992400,26988.6,27036.5,26875,26881,15419.732
1695996000,26881,27098,26625,26897.6,64908.662
1695999600,26897.5,26922.8,26774.8,26874.8,17386.221
1696003200,26874.9,26899.7,26796.8,26864.5,9192.5
1696006800,26864.5,26874.2,26813.7,26825.5,4602.754
1696010400,26825.6,26922.6,26731,26908,13146.817
1696014000,26908,26944.6,26879.3,26912.7,6417.191
1696017600,26912.6,26979,26857,26898,5434.973
1696021200,26898,26909.7,26852.4,26858.7,2254.028
1696024800,26858.7,26902.8,26850.1,26875,3705.676
1696028400,26875.1,26914.3,26860,26890.9,2714.091
1696032000,26890.9,26934.9,26875.1,26922,3176.486
1696035600,26922.1,26929.8,26876.4,26882,2451.185
1696039200,26882,26905.6,26870.4,26897,2260.162
1696042800,26897,26924.8,26878.5,26904.1,2519.251
1696046400,26904.1,26929.7,26895.8,26909.4,2380.207
1696050000,26909.4,26944.3,26909.3,26924.2,2290.269
1696053600,26924.2,26940.8,26912.4,26912.4,2002.396
1696057200,26912.4,26949.5,26907,26915.9,2924.642
1696060800,26915.9,26927.5,26906,26916.7,2007.496
1696064400,26916.8,26949.6,26916.8,26937.4,2680.538
1696068000,26937.3,26979.7,26937.3,26966.2,3988.98
1696071600,26966.2,26987.6,26911,26924.3,4906.164
1696075200,26924.3,26942.8,26910.1,26914.2,3222.858
1696078800,26914.2,26973,26890.4,26962,4658.467
1696082400,26962,26998,26943.3,26977.6,7229.907
1696086000,26977.6,27085,26966.2,26986.2,13715.632
1696089600,26986.2,27032.7,26960,27006.1,5569.171
1696093200,27006,27021.4,26958,27005.8,3698.103
1696096800,27005.9,27006.9,26975.5,26992.3,2549.465
1696100400,26992.3,27026.7,26972.8,27011.2,2369.639
1696104000,27011.2,27061.6,27011.1,27049,3577.681
1696107600,27049,27070.4,26929.8,26984,5545.838
1696111200,26984,27021.6,26968,26996.4,3202.874
1696114800,26996.5,26999.8,26942.1,26950.9,3413.833
1696118400,26951,26986.6,26939,26976.9,2733.691
