signal_number,signal_timestamp,entry_timestamp,exit_timestamp,upside_probability,forecast_return,position,exit_reason,exit_price,underlying_return,net_return,equity
759,2025-02-11 23:00:00,2025-02-12,2025-02-12 23:00:00,0.2,-0.0015944350547468,0,flat,,0.0,0.0,0.01400054996522754
760,2025-02-12 23:00:00,2025-02-13,2025-02-13 23:00:00,0.2,-0.0125239064194822,0,flat,,0.0,0.0,0.01400054996522754
761,2025-02-13 23:00:00,2025-02-14,2025-02-14 23:00:00,0.4,-0.0077453951197486,0,flat,,0.0,0.0,0.01400054996522754
762,2025-02-14 23:00:00,2025-02-15,2025-02-15 23:00:00,0.2,-0.0010775458437623,0,flat,,0.0,0.0,0.01400054996522754
763,2025-02-15 23:00:00,2025-02-16,2025-02-16 23:00:00,0.2,-0.0114530843107301,0,flat,,0.0,0.0,0.01400054996522754
764,2025-02-16 23:00:00,2025-02-17,2025-02-17 23:00:00,0.8,0.0066971163354742,0,flat,,0.0,0.0,0.01400054996522754
765,2025-02-17 23:00:00,2025-02-18,2025-02-18 23:00:00,0.6,0.002963118399009,0,flat,,0.0,0.0,0.01400054996522754
766,2025-02-18 23:00:00,2025-02-19,2025-02-19 23:00:00,1.0,0.0060025575965781,1,time,96598.0,0.010206856162807698,0.08806856162807698,0.015233558262667151
767,2025-02-19 23:00:00,2025-02-20,2025-02-20 23:00:00,0.2,-0.0037900144154123,0,flat,,0.0,0.0,0.015233558262667151
768,2025-02-20 23:00:00,2025-02-21,2025-02-21 23:00:00,0.0,-0.0062463487082823,0,flat,,0.0,0.0,0.015233558262667151
769,2025-02-21 23:00:00,2025-02-22,2025-02-22 23:00:00,0.4,0.0004125200644142,0,flat,,0.0,0.0,0.015233558262667151
770,2025-02-22 23:00:00,2025-02-23,2025-02-23 23:00:00,0.4,-0.0026309333463208,0,flat,,0.0,0.0,0.015233558262667151
771,2025-02-23 23:00:00,2025-02-24,2025-02-24 23:00:00,0.0,-0.0096342506994503,0,flat,,0.0,0.0,0.015233558262667151
772,2025-02-24 23:00:00,2025-02-25,2025-02-25 23:00:00,1.0,0.0148143531899316,1,stop,86151.7503,-0.058599999999999985,-0.5999999999999999,0.006093423305066863
773,2025-02-25 23:00:00,2025-02-26,2025-02-26 23:00:00,0.4,0.0016088766131424,0,flat,,0.0,0.0,0.006093423305066863
774,2025-02-26 23:00:00,2025-02-27,2025-02-27 23:00:00,0.4,-0.0015741619017082,0,flat,,0.0,0.0,0.006093423305066863
775,2025-02-27 23:00:00,2025-02-28,2025-02-28 23:00:00,0.8,0.0104148396798793,0,flat,,0.0,0.0,0.006093423305066863
776,2025-02-28 23:00:00,2025-03-01,2025-03-01 23:00:00,1.0,0.012947829823629,1,time,86007.7,0.02026225509966828,0.1886225509966828,0.007242780353171213
777,2025-03-01 23:00:00,2025-03-02,2025-03-02 23:00:00,0.4,8.483978760043254e-05,0,flat,,0.0,0.0,0.007242780353171213
778,2025-03-02 23:00:00,2025-03-03,2025-03-03 23:00:00,0.4,0.0006532057527477,0,flat,,0.0,0.0,0.007242780353171213
779,2025-03-03 23:00:00,2025-03-04,2025-03-04 23:00:00,0.6,0.0002311680687576,0,flat,,0.0,0.0,0.007242780353171213
780,2025-03-04 23:00:00,2025-03-05,2025-03-05 23:00:00,0.0,-0.0252797695937573,0,flat,,0.0,0.0,0.007242780353171213
781,2025-03-05 23:00:00,2025-03-06,2025-03-06 23:00:00,0.0,-0.0188658132016284,0,flat,,0.0,0.0,0.007242780353171213
782,2025-03-06 23:00:00,2025-03-07,2025-03-07 23:00:00,0.4,-0.0067682641582061,0,flat,,0.0,0.0,0.007242780353171213
783,2025-03-07 23:00:00,2025-03-08,2025-03-08 23:00:00,0.6,0.003463645108341,0,flat,,0.0,0.0,0.007242780353171213
784,2025-03-08 23:00:00,2025-03-09,2025-03-09 23:00:00,0.0,-0.0255400973142564,0,flat,,0.0,0.0,0.007242780353171213
785,2025-03-09 23:00:00,2025-03-10,2025-03-10 23:00:00,0.6,-0.0010160758060598,0,flat,,0.0,0.0,0.007242780353171213
786,2025-03-10 23:00:00,2025-03-11,2025-03-11 23:00:00,1.0,0.0203863732979668,1,time,82896.0,0.055088725915705794,0.5368872591570579,0.011131336845661893
787,2025-03-11 23:00:00,2025-03-12,2025-03-12 23:00:00,0.8,0.0148702515802934,0,flat,,0.0,0.0,0.011131336845661893
788,2025-03-12 23:00:00,2025-03-13,2025-03-13 23:00:00,0.2,-0.0092691491702005,0,flat,,0.0,0.0,0.011131336845661893
789,2025-03-13 23:00:00,2025-03-14,2025-03-14 23:00:00,0.6,0.0077540354058807,0,flat,,0.0,0.0,0.011131336845661893
790,2025-03-14 23:00:00,2025-03-15,2025-03-15 23:00:00,0.4,-0.0062266536553577,0,flat,,0.0,0.0,0.011131336845661893
791,2025-03-15 23:00:00,2025-03-16,2025-03-16 23:00:00,0.4,-0.0072351084600885,0,flat,,0.0,0.0,0.011131336845661893
792,2025-03-16 23:00:00,2025-03-17,2025-03-17 23:00:00,0.6,0.0027631710858524,0,flat,,0.0,0.0,0.011131336845661893
793,2025-03-17 23:00:00,2025-03-18,2025-03-18 23:00:00,0.2,-0.0172898163950982,0,flat,,0.0,0.0,0.011131336845661893
794,2025-03-18 23:00:00,2025-03-19,2025-03-19 23:00:00,0.2,-0.0088765225406787,0,flat,,0.0,0.0,0.011131336845661893
795,2025-03-19 23:00:00,2025-03-20,2025-03-20 23:00:00,0.8,0.0074959314789343,0,flat,,0.0,0.0,0.011131336845661893
796,2025-03-20 23:00:00,2025-03-21,2025-03-21 23:00:00,0.6,0.0030171033906841,0,flat,,0.0,0.0,0.011131336845661893
797,2025-03-21 23:00:00,2025-03-22,2025-03-22 23:00:00,0.4,-0.0017180560331135,0,flat,,0.0,0.0,0.011131336845661893
798,2025-03-22 23:00:00,2025-03-23,2025-03-23 23:00:00,0.4,-0.0033001687550488,0,flat,,0.0,0.0,0.011131336845661893
799,2025-03-23 23:00:00,2025-03-24,2025-03-24 23:00:00,0.4,-0.0056345677570364,0,flat,,0.0,0.0,0.011131336845661893
800,2025-03-24 23:00:00,2025-03-25,2025-03-25 23:00:00,0.6,-0.0028660738377423,0,flat,,0.0,0.0,0.011131336845661893
801,2025-03-25 23:00:00,2025-03-26,2025-03-26 23:00:00,0.4,-0.0060643272904368,0,flat,,0.0,0.0,0.011131336845661893
802,2025-03-26 23:00:00,2025-03-27,2025-03-27 23:00:00,0.2,-0.0011864552373673,0,flat,,0.0,0.0,0.011131336845661893
803,2025-03-27 23:00:00,2025-03-28,2025-03-28 23:00:00,0.8,0.0053259746969878,0,flat,,0.0,0.0,0.011131336845661893
804,2025-03-28 23:00:00,2025-03-29,2025-03-29 23:00:00,0.4,-0.0022763435224601,0,flat,,0.0,0.0,0.011131336845661893
805,2025-03-29 23:00:00,2025-03-30,2025-03-30 23:00:00,0.2,-0.0032055530738565,0,flat,,0.0,0.0,0.011131336845661893
806,2025-03-30 23:00:00,2025-03-31,2025-03-31 23:00:00,0.4,-0.0066320035566489,0,flat,,0.0,0.0,0.011131336845661893
807,2025-03-31 23:00:00,2025-04-01,2025-04-01 23:00:00,0.0,-0.0107936763413821,0,flat,,0.0,0.0,0.011131336845661893
808,2025-04-01 23:00:00,2025-04-02,2025-04-02 23:00:00,0.8,0.0092821284196948,0,flat,,0.0,0.0,0.011131336845661893
809,2025-04-02 23:00:00,2025-04-03,2025-04-03 23:00:00,1.0,0.0104116531349297,1,time,83181.5,0.00844273693066988,0.07042736930669881,0.011915287616568588
810,2025-04-03 23:00:00,2025-04-04,2025-04-04 23:00:00,0.2,-0.0046612866142111,0,flat,,0.0,0.0,0.011915287616568588
811,2025-04-04 23:00:00,2025-04-05,2025-04-05 23:00:00,0.6,-0.0006310829607936,0,flat,,0.0,0.0,0.011915287616568588
812,2025-04-05 23:00:00,2025-04-06,2025-04-06 23:00:00,0.2,-0.0040605566539451,0,flat,,0.0,0.0,0.011915287616568588
813,2025-04-06 23:00:00,2025-04-07,2025-04-07 23:00:00,0.8,0.0159357658821278,0,flat,,0.0,0.0,0.011915287616568588
814,2025-04-07 23:00:00,2025-04-08,2025-04-08 23:00:00,1.0,0.0193401922226434,1,time,76297.9,-0.03591352550729665,-0.3731352550729665,0.007469273732492509
815,2025-04-08 23:00:00,2025-04-09,2025-04-09 23:00:00,1.0,0.0431806199777452,1,time,82588.0,0.08243990668169543,0.8103990668169543,0.013522366195104827
816,2025-04-09 23:00:00,2025-04-10,2025-04-10 23:00:00,0.6,0.0069364647406402,0,flat,,0.0,0.0,0.013522366195104827
817,2025-04-10 23:00:00,2025-04-11,2025-04-11 23:00:00,0.4,-0.0014067963630055,0,flat,,0.0,0.0,0.013522366195104827
818,2025-04-11 23:00:00,2025-04-12,2025-04-12 23:00:00,0.8,0.0028389431062998,0,flat,,0.0,0.0,0.013522366195104827
819,2025-04-12 23:00:00,2025-04-13,2025-04-13 23:00:00,0.4,0.000853549569557,0,flat,,0.0,0.0,0.013522366195104827
820,2025-04-13 23:00:00,2025-04-14,2025-04-14 23:00:00,0.8,0.0001966897293991,0,flat,,0.0,0.0,0.013522366195104827
821,2025-04-14 23:00:00,2025-04-15,2025-04-15 23:00:00,0.4,0.0011067829218995,0,flat,,0.0,0.0,0.013522366195104827
822,2025-04-15 23:00:00,2025-04-16,2025-04-16 23:00:00,0.8,-0.0008996708775521,0,flat,,0.0,0.0,0.013522366195104827
823,2025-04-16 23:00:00,2025-04-17,2025-04-17 23:00:00,0.8,0.005656253720681,0,flat,,0.0,0.0,0.013522366195104827
824,2025-04-17 23:00:00,2025-04-18,2025-04-18 23:00:00,0.6,-0.0009867588176412,0,flat,,0.0,0.0,0.013522366195104827
825,2025-04-18 23:00:00,2025-04-19,2025-04-19 23:00:00,1.0,0.012857157135073,1,time,85046.9,0.007414032053635777,0.060140320536357775,0.01433560563248844
826,2025-04-19 23:00:00,2025-04-20,2025-04-20 23:00:00,0.8,0.0046999618739778,0,flat,,0.0,0.0,0.01433560563248844
827,2025-04-20 23:00:00,2025-04-21,2025-04-21 23:00:00,0.4,-0.0008287202779461,0,flat,,0.0,0.0,0.01433560563248844
828,2025-04-21 23:00:00,2025-04-22,2025-04-22 23:00:00,0.2,-0.005854828590538,0,flat,,0.0,0.0,0.01433560563248844
829,2025-04-22 23:00:00,2025-04-23,2025-04-23 23:00:00,0.0,-0.0167123191609861,0,flat,,0.0,0.0,0.01433560563248844
830,2025-04-23 23:00:00,2025-04-24,2025-04-24 23:00:00,0.4,-0.009580047868199,0,flat,,0.0,0.0,0.01433560563248844
831,2025-04-24 23:00:00,2025-04-25,2025-04-25 23:00:00,0.2,-0.0185147024537004,0,flat,,0.0,0.0,0.01433560563248844
832,2025-04-25 23:00:00,2025-04-26,2025-04-26 23:00:00,0.4,-0.0094268378707245,0,flat,,0.0,0.0,0.01433560563248844
833,2025-04-26 23:00:00,2025-04-27,2025-04-27 23:00:00,0.0,-0.0090366764401426,0,flat,,0.0,0.0,0.01433560563248844
834,2025-04-27 23:00:00,2025-04-28,2025-04-28 23:00:00,0.6,0.0014460492907464,0,flat,,0.0,0.0,0.01433560563248844
835,2025-04-28 23:00:00,2025-04-29,2025-04-29 23:00:00,0.2,-0.0120624723594014,0,flat,,0.0,0.0,0.01433560563248844
836,2025-04-29 23:00:00,2025-04-30,2025-04-30 23:00:00,0.8,0.0070767241754519,0,flat,,0.0,0.0,0.01433560563248844
837,2025-04-30 23:00:00,2025-05-01,2025-05-01 23:00:00,1.0,0.0141683448410678,1,time,96423.3,0.024415353167908327,0.23015353167908326,0.01763499589756421
838,2025-05-01 23:00:00,2025-05-02,2025-05-02 23:00:00,0.4,-0.0008659246520291,0,flat,,0.0,0.0,0.01763499589756421
839,2025-05-02 23:00:00,2025-05-03,2025-05-03 23:00:00,1.0,0.0117858448516594,1,time,95803.3,-0.010615380166723032,-0.12015380166723032,0.01551608409808586
840,2025-05-03 23:00:00,2025-05-04,2025-05-04 23:00:00,1.0,0.0066282294033712,1,time,94230.2,-0.016420102439060114,-0.17820102439060115,0.012751102017276243
841,2025-05-04 23:00:00,2025-05-05,2025-05-05 23:00:00,1.0,0.0088904287054469,1,time,94696.7,0.004950642150817863,0.035506421508178634,0.01320384802019544
842,2025-05-05 23:00:00,2025-05-06,2025-05-06 23:00:00,0.2,-0.0032572247765761,0,flat,,0.0,0.0,0.01320384802019544
843,2025-05-06 23:00:00,2025-05-07,2025-05-07 23:00:00,0.0,-0.0115479424352961,0,flat,,0.0,0.0,0.01320384802019544
844,2025-05-07 23:00:00,2025-05-08,2025-05-08 23:00:00,0.0,-0.0093946318580365,0,flat,,0.0,0.0,0.01320384802019544
845,2025-05-08 23:00:00,2025-05-09,2025-05-09 23:00:00,0.8,0.0070157435330107,0,flat,,0.0,0.0,0.01320384802019544
846,2025-05-09 23:00:00,2025-05-10,2025-05-10 23:00:00,0.4,-0.0070305130855365,0,flat,,0.0,0.0,0.01320384802019544
847,2025-05-10 23:00:00,2025-05-11,2025-05-11 23:00:00,0.4,0.0044771900718396,0,flat,,0.0,0.0,0.01320384802019544
848,2025-05-11 23:00:00,2025-05-12,2025-05-12 23:00:00,0.2,-0.0117727499622859,0,flat,,0.0,0.0,0.01320384802019544
849,2025-05-12 23:00:00,2025-05-13,2025-05-13 23:00:00,0.2,-0.0025961493070325,0,flat,,0.0,0.0,0.01320384802019544
850,2025-05-13 23:00:00,2025-05-14,2025-05-14 23:00:00,0.0,-0.0066535279875482,0,flat,,0.0,0.0,0.01320384802019544
851,2025-05-14 23:00:00,2025-05-15,2025-05-15 23:00:00,0.6,0.0059844728203977,0,flat,,0.0,0.0,0.01320384802019544
852,2025-05-15 23:00:00,2025-05-16,2025-05-16 23:00:00,0.8,0.0068256939723952,0,flat,,0.0,0.0,0.01320384802019544
853,2025-05-16 23:00:00,2025-05-17,2025-05-17 23:00:00,0.8,0.0052647922585536,0,flat,,0.0,0.0,0.01320384802019544
854,2025-05-17 23:00:00,2025-05-18,2025-05-18 23:00:00,0.6,0.0030552238270229,0,flat,,0.0,0.0,0.01320384802019544
855,2025-05-18 23:00:00,2025-05-19,2025-05-19 23:00:00,0.4,-0.0043505615435364,0,flat,,0.0,0.0,0.01320384802019544
856,2025-05-19 23:00:00,2025-05-20,2025-05-20 23:00:00,0.8,0.0046491850545239,0,flat,,0.0,0.0,0.01320384802019544
857,2025-05-20 23:00:00,2025-05-21,2025-05-21 23:00:00,0.0,-0.0069620282424829,0,flat,,0.0,0.0,0.01320384802019544
858,2025-05-21 23:00:00,2025-05-22,2025-05-22 23:00:00,0.0,-0.0207607461032118,0,flat,,0.0,0.0,0.01320384802019544
859,2025-05-22 23:00:00,2025-05-23,2025-05-23 23:00:00,0.0,-0.029612423172644,0,flat,,0.0,0.0,0.01320384802019544
860,2025-05-23 23:00:00,2025-05-24,2025-05-24 23:00:00,0.8,0.0073829313937065,0,flat,,0.0,0.0,0.01320384802019544
861,2025-05-24 23:00:00,2025-05-25,2025-05-25 23:00:00,0.6,0.0033437986599677,0,flat,,0.0,0.0,0.01320384802019544
862,2025-05-25 23:00:00,2025-05-26,2025-05-26 23:00:00,0.6,0.0004916409987894,0,flat,,0.0,0.0,0.01320384802019544
863,2025-05-26 23:00:00,2025-05-27,2025-05-27 23:00:00,0.4,-0.0027606593071559,0,flat,,0.0,0.0,0.01320384802019544
864,2025-05-27 23:00:00,2025-05-28,2025-05-28 23:00:00,0.8,0.0049420173745262,0,flat,,0.0,0.0,0.01320384802019544
865,2025-05-28 23:00:00,2025-05-29,2025-05-29 23:00:00,0.8,0.004381111154432,0,flat,,0.0,0.0,0.01320384802019544
866,2025-05-29 23:00:00,2025-05-30,2025-05-30 23:00:00,0.8,0.0048663911705431,0,flat,,0.0,0.0,0.01320384802019544
867,2025-05-30 23:00:00,2025-05-31,2025-05-31 23:00:00,0.6,0.0031704846079845,0,flat,,0.0,0.0,0.01320384802019544
868,2025-05-31 23:00:00,2025-06-01,2025-06-01 23:00:00,0.4,-0.0032349350325745,0,flat,,0.0,0.0,0.01320384802019544
869,2025-06-01 23:00:00,2025-06-02,2025-06-02 23:00:00,1.0,0.013647074158508,1,time,105814.3,0.0021878459945843254,0.007878459945843254,0.013307874007953552
870,2025-06-02 23:00:00,2025-06-03,2025-06-03 23:00:00,0.6,0.0018468823448248,0,flat,,0.0,0.0,0.013307874007953552
871,2025-06-03 23:00:00,2025-06-04,2025-06-04 23:00:00,0.2,-0.0082425839100124,0,flat,,0.0,0.0,0.013307874007953552
872,2025-06-04 23:00:00,2025-06-05,2025-06-05 23:00:00,0.2,-0.0070230359665067,0,flat,,0.0,0.0,0.013307874007953552
873,2025-06-05 23:00:00,2025-06-06,2025-06-06 23:00:00,1.0,0.0144276058165595,1,time,104240.0,0.027413124749282147,0.26013124749282146,0.0167696678751198
874,2025-06-06 23:00:00,2025-06-07,2025-06-07 23:00:00,0.6,-0.0003879868572524,0,flat,,0.0,0.0,0.0167696678751198
875,2025-06-07 23:00:00,2025-06-08,2025-06-08 23:00:00,0.2,-0.0089447728834443,0,flat,,0.0,0.0,0.0167696678751198
876,2025-06-08 23:00:00,2025-06-09,2025-06-09 23:00:00,0.0,-0.0093673114410488,0,flat,,0.0,0.0,0.0167696678751198
877,2025-06-09 23:00:00,2025-06-10,2025-06-10 23:00:00,0.0,-0.0066971899809394,0,flat,,0.0,0.0,0.0167696678751198
878,2025-06-10 23:00:00,2025-06-11,2025-06-11 23:00:00,0.0,-0.0154783110733938,0,flat,,0.0,0.0,0.0167696678751198
879,2025-06-11 23:00:00,2025-06-12,2025-06-12 23:00:00,0.6,0.001768574470534,0,flat,,0.0,0.0,0.0167696678751198
880,2025-06-12 23:00:00,2025-06-13,2025-06-13 23:00:00,0.2,-0.0077550433436385,0,flat,,0.0,0.0,0.0167696678751198
881,2025-06-13 23:00:00,2025-06-14,2025-06-14 23:00:00,0.4,-0.0016817455268596,0,flat,,0.0,0.0,0.0167696678751198
882,2025-06-14 23:00:00,2025-06-15,2025-06-15 23:00:00,0.0,-0.0124628179221885,0,flat,,0.0,0.0,0.0167696678751198
883,2025-06-15 23:00:00,2025-06-16,2025-06-16 23:00:00,0.0,-0.0096606053843953,0,flat,,0.0,0.0,0.0167696678751198
884,2025-06-16 23:00:00,2025-06-17,2025-06-17 23:00:00,0.8,0.00451204202619,0,flat,,0.0,0.0,0.0167696678751198
885,2025-06-17 23:00:00,2025-06-18,2025-06-18 23:00:00,0.2,-0.0036264568262716,0,flat,,0.0,0.0,0.0167696678751198
886,2025-06-18 23:00:00,2025-06-19,2025-06-19 23:00:00,0.2,-0.004175100731832,0,flat,,0.0,0.0,0.0167696678751198
887,2025-06-19 23:00:00,2025-06-20,2025-06-20 23:00:00,0.8,0.0044956317496613,0,flat,,0.0,0.0,0.0167696678751198
888,2025-06-20 23:00:00,2025-06-21,2025-06-21 23:00:00,0.6,-0.0012322045336337,0,flat,,0.0,0.0,0.0167696678751198
889,2025-06-21 23:00:00,2025-06-22,2025-06-22 23:00:00,0.8,0.0035517862005998,0,flat,,0.0,0.0,0.0167696678751198
890,2025-06-22 23:00:00,2025-06-23,2025-06-23 23:00:00,1.0,0.0165612330248244,1,time,105290.9,0.04346873832437925,0.4206873832437925,0.02382445557137144
891,2025-06-23 23:00:00,2025-06-24,2025-06-24 23:00:00,0.4,-0.0003420286083602,0,flat,,0.0,0.0,0.02382445557137144
892,2025-06-24 23:00:00,2025-06-25,2025-06-25 23:00:00,0.2,-0.0068019910189946,0,flat,,0.0,0.0,0.02382445557137144
893,2025-06-25 23:00:00,2025-06-26,2025-06-26 23:00:00,0.8,0.0003054506897837,0,flat,,0.0,0.0,0.02382445557137144
894,2025-06-26 23:00:00,2025-06-27,2025-06-27 23:00:00,1.0,0.0116465575740059,1,time,107010.7,0.0009063376290057157,-0.0049366237099428435,0.02370684319912133
895,2025-06-27 23:00:00,2025-06-28,2025-06-28 23:00:00,1.0,0.0045931592588404,1,time,107241.0,0.0021530577344672786,0.007530577344672785,0.023885369415430343
896,2025-06-28 23:00:00,2025-06-29,2025-06-29 23:00:00,1.0,0.0026511111655057,1,time,108309.8,0.009967279274978091,0.08567279274978092,0.025931695719110463
897,2025-06-29 23:00:00,2025-06-30,2025-06-30 23:00:00,0.2,-0.0030477966906041,0,flat,,0.0,0.0,0.025931695719110463
898,2025-06-30 23:00:00,2025-07-01,2025-07-01 23:00:00,0.6,0.0028093291087467,0,flat,,0.0,0.0,0.025931695719110463
899,2025-07-01 23:00:00,2025-07-02,2025-07-02 23:00:00,0.6,-0.0039006182913518,0,flat,,0.0,0.0,0.025931695719110463
900,2025-07-02 23:00:00,2025-07-03,2025-07-03 23:00:00,0.6,0.0001481071920955,0,flat,,0.0,0.0,0.025931695719110463
901,2025-07-03 23:00:00,2025-07-04,2025-07-04 23:00:00,0.6,-9.36827903001758e-05,0,flat,,0.0,0.0,0.025931695719110463
902,2025-07-04 23:00:00,2025-07-05,2025-07-05 23:00:00,0.8,0.0045654188755496,0,flat,,0.0,0.0,0.025931695719110463
903,2025-07-05 23:00:00,2025-07-06,2025-07-06 23:00:00,0.8,0.0034689298949455,0,flat,,0.0,0.0,0.025931695719110463
904,2025-07-06 23:00:00,2025-07-07,2025-07-07 23:00:00,0.8,0.0013699422011657,0,flat,,0.0,0.0,0.025931695719110463
905,2025-07-07 23:00:00,2025-07-08,2025-07-08 23:00:00,0.6,0.0013854196798821,0,flat,,0.0,0.0,0.025931695719110463
906,2025-07-08 23:00:00,2025-07-09,2025-07-09 23:00:00,0.6,0.0014490350463061,0,flat,,0.0,0.0,0.025931695719110463
907,2025-07-09 23:00:00,2025-07-10,2025-07-10 23:00:00,0.0,-0.0072873969535943,0,flat,,0.0,0.0,0.025931695719110463
908,2025-07-10 23:00:00,2025-07-11,2025-07-11 23:00:00,0.6,-0.0048431636879715,0,flat,,0.0,0.0,0.025931695719110463
909,2025-07-11 23:00:00,2025-07-12,2025-07-12 23:00:00,0.6,0.0027034707446808,0,flat,,0.0,0.0,0.025931695719110463
910,2025-07-12 23:00:00,2025-07-13,2025-07-13 23:00:00,0.2,-0.0047039130695898,0,flat,,0.0,0.0,0.025931695719110463
911,2025-07-13 23:00:00,2025-07-14,2025-07-14 23:00:00,0.0,-0.0086190615751401,0,flat,,0.0,0.0,0.025931695719110463
912,2025-07-14 23:00:00,2025-07-15,2025-07-15 23:00:00,0.2,-0.0047590090888984,0,flat,,0.0,0.0,0.025931695719110463
913,2025-07-15 23:00:00,2025-07-16,2025-07-16 23:00:00,0.2,-0.0030741059636397,0,flat,,0.0,0.0,0.025931695719110463
914,2025-07-16 23:00:00,2025-07-17,2025-07-17 23:00:00,1.0,0.005936410907432,1,time,119176.6,0.004940522317517404,0.03540522317517404,0.026849813193356276
915,2025-07-17 23:00:00,2025-07-18,2025-07-18 23:00:00,0.6,0.0024763014509559,0,flat,,0.0,0.0,0.026849813193356276
916,2025-07-18 23:00:00,2025-07-19,2025-07-19 23:00:00,1.0,0.0111906777899919,1,time,117814.4,-0.000696373514056825,-0.02096373514056825,0.02628694082099702
917,2025-07-19 23:00:00,2025-07-20,2025-07-20 23:00:00,0.8,0.0083855013691026,0,flat,,0.0,0.0,0.02628694082099702
918,2025-07-20 23:00:00,2025-07-21,2025-07-21 23:00:00,1.0,0.0043909987757643,1,time,117330.2,0.000973415767970387,-0.0042658423202961305,0.02617480487637169
919,2025-07-21 23:00:00,2025-07-22,2025-07-22 23:00:00,1.0,0.0088237619129601,1,time,119993.7,0.02270089030786626,0.2130089030786626,0.03175027135138565
920,2025-07-22 23:00:00,2025-07-23,2025-07-23 23:00:00,0.6,0.003356465276927,0,flat,,0.0,0.0,0.03175027135138565
921,2025-07-23 23:00:00,2025-07-24,2025-07-24 23:00:00,0.8,0.0042750903435582,0,flat,,0.0,0.0,0.03175027135138565
922,2025-07-24 23:00:00,2025-07-25,2025-07-25 23:00:00,0.4,0.0014448604032484,0,flat,,0.0,0.0,0.03175027135138565
923,2025-07-25 23:00:00,2025-07-26,2025-07-26 23:00:00,1.0,0.0037220491182861,1,time,117889.2,0.0026007072426890154,0.012007072426890154,0.03213149915907516
924,2025-07-26 23:00:00,2025-07-27,2025-07-27 23:00:00,0.2,-0.0060817567470132,0,flat,,0.0,0.0,0.03213149915907516
925,2025-07-27 23:00:00,2025-07-28,2025-07-28 23:00:00,0.6,0.0047683284850373,0,flat,,0.0,0.0,0.03213149915907516
926,2025-07-28 23:00:00,2025-07-29,2025-07-29 23:00:00,0.2,-0.0014239575055869,0,flat,,0.0,0.0,0.03213149915907516
927,2025-07-29 23:00:00,2025-07-30,2025-07-30 23:00:00,0.8,0.0015883435329142,0,flat,,0.0,0.0,0.03213149915907516
928,2025-07-30 23:00:00,2025-07-31,2025-07-31 23:00:00,0.8,0.0049265364563432,0,flat,,0.0,0.0,0.03213149915907516
929,2025-07-31 23:00:00,2025-08-01,2025-08-01 23:00:00,0.8,0.0114415078182463,0,flat,,0.0,0.0,0.03213149915907516
930,2025-08-01 23:00:00,2025-08-02,2025-08-02 23:00:00,0.0,-0.0057769760730735,0,flat,,0.0,0.0,0.03213149915907516
931,2025-08-02 23:00:00,2025-08-03,2025-08-03 23:00:00,0.8,0.0146441878324184,0,flat,,0.0,0.0,0.03213149915907516
932,2025-08-03 23:00:00,2025-08-04,2025-08-04 23:00:00,1.0,0.0046058727796914,1,time,115002.1,0.007456796223245021,0.060567962232450215,0.03407763858661403
933,2025-08-04 23:00:00,2025-08-05,2025-08-05 23:00:00,0.6,0.0034819744595967,0,flat,,0.0,0.0,0.03407763858661403
934,2025-08-05 23:00:00,2025-08-06,2025-08-06 23:00:00,0.6,0.0030184422492933,0,flat,,0.0,0.0,0.03407763858661403
935,2025-08-06 23:00:00,2025-08-07,2025-08-07 23:00:00,0.4,-0.0013800694486736,0,flat,,0.0,0.0,0.03407763858661403
936,2025-08-07 23:00:00,2025-08-08,2025-08-08 23:00:00,0.8,0.0033070150374851,0,flat,,0.0,0.0,0.03407763858661403
937,2025-08-08 23:00:00,2025-08-09,2025-08-09 23:00:00,0.4,-0.0002093190154696,0,flat,,0.0,0.0,0.03407763858661403
938,2025-08-09 23:00:00,2025-08-10,2025-08-10 23:00:00,0.4,-0.0025091482845611,0,flat,,0.0,0.0,0.03407763858661403
939,2025-08-10 23:00:00,2025-08-11,2025-08-11 23:00:00,0.2,-0.0055190026145588,0,flat,,0.0,0.0,0.03407763858661403
940,2025-08-11 23:00:00,2025-08-12,2025-08-12 23:00:00,0.8,0.0045378150552208,0,flat,,0.0,0.0,0.03407763858661403
941,2025-08-12 23:00:00,2025-08-13,2025-08-13 23:00:00,0.0,-0.00587944283442,0,flat,,0.0,0.0,0.03407763858661403
942,2025-08-13 23:00:00,2025-08-14,2025-08-14 23:00:00,0.2,-0.0052897415869916,0,flat,,0.0,0.0,0.03407763858661403
943,2025-08-14 23:00:00,2025-08-15,2025-08-15 23:00:00,0.6,0.0055663423253288,0,flat,,0.0,0.0,0.03407763858661403
944,2025-08-15 23:00:00,2025-08-16,2025-08-16 23:00:00,0.4,-0.0063686165151194,0,flat,,0.0,0.0,0.03407763858661403
945,2025-08-16 23:00:00,2025-08-17,2025-08-17 23:00:00,0.2,-0.0093881413870486,0,flat,,0.0,0.0,0.03407763858661403
946,2025-08-17 23:00:00,2025-08-18,2025-08-18 23:00:00,0.2,-0.0060279391251071,0,flat,,0.0,0.0,0.03407763858661403
947,2025-08-18 23:00:00,2025-08-19,2025-08-19 23:00:00,0.4,-0.0014944692064973,0,flat,,0.0,0.0,0.03407763858661403
948,2025-08-19 23:00:00,2025-08-20,2025-08-20 23:00:00,1.0,0.0129438376252613,1,time,114220.5,0.012376788292572272,0.10976788292572272,0.03781826882937457
