signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return,actual_up,mean_pred_up,mean_pred_correct,prob_signal_correct,atr_24_pct,pre_vol_24,pre_vol_72,pre_abs_ret_24,future_vol_24,future_abs_ret_24,atr_24_pct_quintile,pre_vol_24_quintile,pre_vol_72_quintile,pre_abs_ret_24_quintile,future_vol_24_quintile,atr_24_pct_live_percentile,pre_vol_24_live_percentile,pre_vol_72_live_percentile
753,2025-02-05 23:00:00,2025-02-06,2025-02-06 23:00:00,96553.2,96553.2,96515.1,97366.090625,0.0084190956384667,1.0,1,-0.0003946011110972,-0.0017946011110972,False,True,False,False,0.008196992262642066,0.0038107041676217973,0.00842968497199147,0.0031278574604187703,0.004367489799457834,0.0003946789866028577,4,3,5,3,3,0.6410958904109589,0.32054794520547947,0.9232876712328767
754,2025-02-06 23:00:00,2025-02-07,2025-02-07 23:00:00,96515.1,96515.0,96454.5,97965.459375,0.0150272794101647,0.8,1,-0.0006268455680463,-0.0020268455680463,False,True,False,False,0.007806248279630167,0.004367489799457833,0.005252150260095353,0.003547059242850074,0.006001142008264334,0.0006280782257116394,4,3,4,4,5,0.5780821917808219,0.43561643835616437,0.5780821917808219
755,2025-02-07 23:00:00,2025-02-08,2025-02-08 23:00:00,96454.5,96454.5,96411.9,97408.9953125,0.0098958090343115,0.8,1,-0.0004416590205745,-0.0018416590205745,False,True,False,False,0.00855839627319963,0.006001142008264334,0.004754008911529417,0.00439834948573492,0.0020173958770075377,0.0004417565806463895,4,5,4,5,1,0.6821917808219178,0.7287671232876712,0.4410958904109589
756,2025-02-08 23:00:00,2025-02-09,2025-02-09 23:00:00,96411.9,96412.0,96423.6,96933.359375,0.0054086619494067,1.0,1,0.0001203169729908,-0.0012796830270091,True,True,True,True,0.003934248089015276,0.0020173958770075373,0.004377677239757695,0.0017167888654838759,0.004184669698880465,0.00012134695130694836,1,1,3,1,3,0.10410958904109589,0.07671232876712329,0.35342465753424657
757,2025-02-09 23:00:00,2025-02-10,2025-02-10 23:00:00,96423.6,96423.6,97379.2,97747.2,0.0137269299217203,0.8,1,0.0099104368640041,0.0085104368640041,True,True,True,True,0.00563274101637634,0.004184669698880465,0.004319459543399882,0.002928439750126207,0.0044866887564941225,0.009861650548913031,2,3,3,3,3,0.2273972602739726,0.38082191780821917,0.3424657534246575
758,2025-02-10 23:00:00,2025-02-11,2025-02-11 23:00:00,97379.2,97379.2,95731.4,98362.2703125,0.0100952802292481,0.8,1,-0.0169214780979921,-0.0183214780979921,False,True,False,False,0.006332332777430898,0.00448668875649412,0.003681254682995098,0.002756890020804222,0.004731863379351782,0.017066282165575195,3,3,2,3,4,0.31232876712328766,0.4657534246575342,0.1863013698630137
759,2025-02-11 23:00:00,2025-02-12,2025-02-12 23:00:00,95731.4,95731.4,97816.3,95578.7625,-0.0015944350547468,0.2,-1,-0.0217786431620137,-0.0231786431620137,True,False,False,False,0.006225404273484624,0.004731863379351783,0.004434557225742023,0.0035909894741752435,0.004677545717192995,0.021544876504126925,3,4,3,4,4,0.29315068493150687,0.5205479452054794,0.36712328767123287
760,2025-02-12 23:00:00,2025-02-13,2025-02-13 23:00:00,97816.3,97816.3,96560.6,96591.2578125,-0.0125239064194822,0.2,-1,0.0128373287478671,0.0114373287478671,False,False,True,True,0.007938818308741314,0.0046775457171929925,0.004617603368417083,0.0036124705346291344,0.0034162221145293947,0.012920439297014754,4,4,3,4,2,0.6027397260273972,0.5095890410958904,0.410958904109589
761,2025-02-13 23:00:00,2025-02-14,2025-02-14 23:00:00,96560.6,96560.6,97445.1,95812.7,-0.0077453951197486,0.4,-1,-0.0091600507867597,-0.0105600507867597,True,False,False,False,0.005927365820013531,0.0034162221145293977,0.004318442258078055,0.0027448192280536965,0.003994475969735301,0.009118351970302148,3,2,3,3,3,0.2547945205479452,0.23835616438356164,0.3424657534246575
762,2025-02-14 23:00:00,2025-02-15,2025-02-15 23:00:00,97445.1,97445.2,97538.0,97340.0984375,-0.0010775458437623,0.2,-1,-0.0009523301301654,-0.0023523301301654,True,False,False,False,0.006567458668180002,0.003994475969735301,0.004049035931632934,0.0031408426796717404,0.0012657493882189913,0.0009529031698604617,3,3,3,3,1,0.34794520547945207,0.34794520547945207,0.2602739726027397
763,2025-02-15 23:00:00,2025-02-16,2025-02-16 23:00:00,97538.0,97538.0,96067.0,96420.8890625,-0.0114530843107301,0.2,-1,0.0150813016465377,0.0136813016465377,False,False,True,True,0.002620004511062354,0.0012657493882189974,0.003100661992258389,0.0010046282271782836,0.002250931038607084,0.015196180959318113,1,1,1,1,1,0.0136986301369863,0.00821917808219178,0.0547945205479452
764,2025-02-16 23:00:00,2025-02-17,2025-02-17 23:00:00,96067.0,96067.0,95743.2,96710.371875,0.0066971163354742,0.8,1,-0.0033705642936701,-0.0047705642936701,False,True,False,False,0.00310000659262112,0.0022509310386070913,0.002740222514669081,0.001700600134466601,0.00367565325972705,0.0033762574418466705,1,1,1,1,3,0.03561643835616438,0.10136986301369863,0.021917808219178082
765,2025-02-17 23:00:00,2025-02-18,2025-02-18 23:00:00,95743.2,95743.1,95622.0,96026.8984375,0.002963118399009,0.6,1,-0.0012648431061873,-0.0026648431061873,False,True,False,False,0.004986820648011187,0.003675653259727053,0.0025727317229933045,0.002607262306206485,0.004399468754775477,0.0012666881565241163,2,3,1,2,3,0.17534246575342466,0.2958904109589041,0.01643835616438356
766,2025-02-18 23:00:00,2025-02-19,2025-02-19 23:00:00,95622.0,95622.0,96598.0,96195.9765625,0.0060025575965781,1.0,1,0.0102068561628076,0.0088068561628076,True,True,True,True,0.006525520626355165,0.00439946875477548,0.0035148443546033255,0.003312897809800782,0.0032764708296147927,0.01015511796484389,3,3,2,3,2,0.33972602739726027,0.4465753424657534,0.13972602739726028
767,2025-02-19 23:00:00,2025-02-20,2025-02-20 23:00:00,96598.0,96597.9,98252.9,96231.8921875,-0.0037900144154123,0.2,-1,-0.0171328776298449,-0.0185328776298449,True,False,False,False,0.0048816141811079605,0.0032764708296147953,0.0037664943481019123,0.002631502032639658,0.0027158628092327,0.016986729782810756,2,2,2,3,2,0.16712328767123288,0.22465753424657534,0.20273972602739726
768,2025-02-20 23:00:00,2025-02-21,2025-02-21 23:00:00,98252.9,98252.8,96127.9,97639.178125,-0.0062463487082823,0.0,-1,0.0216268645779053,0.0202268645779053,False,False,True,True,0.004399318832658705,0.002715862809232701,0.003498122546925677,0.0021441705907750594,0.004723441984105815,0.02186517043175969,2,2,2,2,4,0.136986301369863,0.1506849315068493,0.136986301369863
769,2025-02-21 23:00:00,2025-02-22,2025-02-22 23:00:00,96127.9,96128.0,96503.3,96167.5546875,0.0004125200644142,0.4,-1,-0.0039041694407457,-0.0053041694407457,True,True,True,False,0.00678978215481665,0.00472344198410582,0.0036877434647187763,0.003253580331200675,0.001364013996158463,0.003897608229985039,3,4,2,3,1,0.3835616438356164,0.5342465753424658,0.19726027397260273
770,2025-02-22 23:00:00,2025-02-23,2025-02-23 23:00:00,96503.3,96503.3,96218.4,96249.40625,-0.0026309333463208,0.4,-1,0.0029522306491074,0.0015522306491074,False,False,True,True,0.00272162540901018,0.0013640139961584718,0.0032677505574168994,0.0011125869128782255,0.0019919489490468653,0.002956597077931109,1,1,2,1,1,0.019178082191780823,0.01643835616438356,0.0821917808219178
771,2025-02-23 23:00:00,2025-02-24,2025-02-24 23:00:00,96218.4,96218.4,91514.5,95291.4078125,-0.0096342506994503,0.0,-1,0.0488877387277276,0.0474877387277276,False,False,True,True,0.002790310030791062,0.0019919489490468727,0.0030536066742825494,0.0014336267130018825,0.004651973540080728,0.05012317790170509,1,1,1,1,4,0.024657534246575342,0.07397260273972603,0.06027397260273973
772,2025-02-24 23:00:00,2025-02-25,2025-02-25 23:00:00,91514.5,91514.5,88639.1,92870.228125,0.0148143531899316,1.0,1,-0.0314201574613858,-0.0328201574613858,False,True,False,False,0.007881947669495024,0.004651973540080737,0.0031486078270185993,0.0033270067316641208,0.00787056874645191,0.03192436015397095,4,4,1,3,5,0.5917808219178082,0.5150684931506849,0.07671232876712329
773,2025-02-25 23:00:00,2025-02-26,2025-02-26 23:00:00,88639.1,88639.1,84208.5,88781.709375,0.0016088766131424,0.4,-1,0.049984713292441,0.048584713292441,False,True,False,True,0.01399894816922402,0.007870568746451916,0.005387659490416388,0.005371201720789716,0.0065430962512712226,0.05127720324589894,5,5,4,5,5,0.9452054794520548,0.9095890410958904,0.6136986301369863
774,2025-02-26 23:00:00,2025-02-27,2025-02-27 23:00:00,84208.5,84208.6,84668.1,84075.9421875,-0.0015741619017082,0.4,-1,-0.0054566873217225,-0.0068566873217225,True,False,False,False,0.013414075380355503,0.006543096251271229,0.0064097121807969,0.0053255952934299815,0.006547289213752419,0.005443041069063408,5,5,5,5,5,0.9342465753424658,0.7835616438356164,0.7753424657534247
775,2025-02-27 23:00:00,2025-02-28,2025-02-28 23:00:00,84668.1,84668.2,84299.6,85549.9046875,0.0104148396798793,0.8,1,-0.0043534644648166,-0.0057534644648166,False,True,False,False,0.01088711884011413,0.006547289213752424,0.006985550844433113,0.005012603895910924,0.010354405057081066,0.004361787302918192,5,5,5,5,5,0.852054794520548,0.7863013698630137,0.8410958904109589
776,2025-02-28 23:00:00,2025-03-01,2025-03-01 23:00:00,84299.6,84299.6,86007.7,85391.096875,0.012947829823629,1.0,1,0.0202622550996682,0.0188622550996682,True,True,True,True,0.01629624181688486,0.01035440505708107,0.00797277336097904,0.0070555976367278435,0.004776599477407881,0.020059707091149345,5,5,5,5,4,0.9753424657534246,0.958904109589041,0.8931506849315068
777,2025-03-01 23:00:00,2025-03-02,2025-03-02 23:00:00,86007.7,86007.7,94222.8,86014.996875,8.483978760043254e-05,0.4,-1,-0.0955158666026414,-0.0969158666026414,True,True,True,False,0.0072607840150746015,0.004776599477407886,0.007495733855111183,0.0037638143863967985,0.012562320225854462,0.09122536338313414,4,4,5,4,5,0.4684931506849315,0.5452054794520548,0.8821917808219178
778,2025-03-02 23:00:00,2025-03-03,2025-03-03 23:00:00,94222.8,94222.0,86192.7,94284.346875,0.0006532057527477,0.4,-1,0.0852168283415762,0.0838168283415762,False,True,False,True,0.011685512069973149,0.01256232022585446,0.009805057828977977,0.007180470571513571,0.014251397153419984,0.0890767032037763,5,5,5,5,5,0.8821917808219178,0.9835616438356164,0.9726027397260274
779,2025-03-03 23:00:00,2025-03-04,2025-03-04 23:00:00,86192.7,86193.3,87245.9,86212.625,0.0002311680687576,0.6,1,0.0122120860902179,0.0108120860902179,True,True,True,True,0.016133133471086678,0.014251397153419991,0.011575272542150938,0.009640693757619298,0.011163709725932674,0.012145081265816515,5,5,5,5,5,0.9726027397260274,0.989041095890411,0.9917808219178083
780,2025-03-04 23:00:00,2025-03-05,2025-03-05 23:00:00,87245.9,87245.9,90566.1,85040.34375,-0.0252797695937573,0.0,-1,-0.0380556564835712,-0.0394556564835712,True,False,False,False,0.016527615242282634,0.011163709725932678,0.012918025546388377,0.007970688393079092,0.006301303862102295,0.037349402269229746,5,5,5,5,5,0.9753424657534246,0.9671232876712329,0.9917808219178083
781,2025-03-05 23:00:00,2025-03-06,2025-03-06 23:00:00,90566.1,90566.1,89887.8,88857.496875,-0.0188658132016284,0.0,-1,0.0074895573509293,0.0060895573509293,False,False,True,True,0.0112829193263263,0.0063013038621022996,0.01114828048509442,0.004838776568605467,0.007659227780004869,0.00751774491536636,5,5,5,5,5,0.863013698630137,0.7561643835616438,0.9835616438356164
782,2025-03-06 23:00:00,2025-03-07,2025-03-07 23:00:00,89887.8,89887.9,86753.8,89279.415625,-0.0067682641582061,0.4,-1,0.0348667618222251,0.0334667618222251,False,False,True,True,0.011935759543193479,0.007659227780004874,0.00853420637817121,0.006420516535391367,0.014825247020462626,0.03548800402607586,5,5,5,5,5,0.8904109589041096,0.8794520547945206,0.9178082191780822
783,2025-03-07 23:00:00,2025-03-08,2025-03-08 23:00:00,86753.8,86753.8,86184.7,87054.284375,0.003463645108341,0.6,1,-0.0065599431955718,-0.0079599431955718,False,True,False,False,0.019087108191994658,0.014825247020462626,0.010229856156160837,0.009352968259581576,0.002642493064089076,0.006581554186030182,5,5,5,5,2,0.9917808219178083,0.9945205479452055,0.9698630136986301
784,2025-03-08 23:00:00,2025-03-09,2025-03-09 23:00:00,86184.7,86184.7,80688.8,83983.534375,-0.0255400973142564,0.0,-1,0.0637688592058682,0.0623688592058682,False,False,True,True,0.005909208169586159,0.00264249306408907,0.009632308095512283,0.002061756732743151,0.0061270036341442855,0.06589288769763926,3,2,5,2,5,0.24383561643835616,0.13972602739726028,0.9616438356164384
785,2025-03-09 23:00:00,2025-03-10,2025-03-10 23:00:00,80688.8,80690.7,78567.8,80606.8140625,-0.0010160758060598,0.6,1,-0.02630910377528,-0.02770910377528,False,False,True,False,0.009428301490830614,0.006127003634144287,0.009308828408858338,0.004600756779076676,0.010272686325652107,0.026637833731903992,5,5,5,5,5,0.7808219178082192,0.7397260273972602,0.9397260273972603
786,2025-03-10 23:00:00,2025-03-11,2025-03-11 23:00:00,78567.8,78567.8,82896.0,80169.5125,0.0203863732979668,1.0,1,0.0550887259157057,0.0536887259157057,True,True,True,True,0.016346020040440626,0.010272686325652104,0.007048145814774004,0.007935571059194698,0.008689907749232945,0.05362486378582387,5,5,5,5,5,0.9726027397260274,0.947945205479452,0.8410958904109589
787,2025-03-11 23:00:00,2025-03-12,2025-03-12 23:00:00,82896.0,82896.0,83640.7,84128.684375,0.0148702515802934,0.8,1,0.0089835456475584,0.0075835456475584,True,True,True,True,0.013280144196744505,0.008689907749232936,0.008669742528835702,0.0062304675087220636,0.007328750015690621,0.008943433654317896,5,5,5,5,5,0.9287671232876712,0.9205479452054794,0.9178082191780822
788,2025-03-12 23:00:00,2025-03-13,2025-03-13 23:00:00,83640.7,83640.7,81085.4,82865.421875,-0.0092691491702005,0.2,-1,0.0305509160014203,0.0291509160014203,False,False,True,True,0.010432122160622757,0.007328750015690612,0.00882865704419854,0.005488067312643841,0.005433239263409018,0.03102732347267986,5,5,5,5,4,0.8136986301369863,0.8493150684931506,0.9260273972602739
789,2025-03-13 23:00:00,2025-03-14,2025-03-14 23:00:00,81085.4,81085.5,83939.8,81714.1390625,0.0077540354058807,0.6,1,0.0352011148725728,0.0338011148725728,True,True,True,True,0.009498421828508392,0.005433239263409013,0.007316375951724935,0.004577181115262101,0.004247091360400373,0.03459695499425906,5,4,5,5,3,0.7780821917808219,0.6301369863013698,0.8465753424657534
790,2025-03-14 23:00:00,2025-03-15,2025-03-15 23:00:00,83939.8,83939.9,84302.9,83417.1359375,-0.0062266536553577,0.4,-1,-0.0043245226644301,-0.0057245226644301,True,False,False,False,0.007542210806633663,0.00424709136040036,0.00583857686668529,0.003261702899358232,0.001960805511816181,0.0043163901167727736,4,3,4,3,1,0.5123287671232877,0.3863013698630137,0.684931506849315
791,2025-03-15 23:00:00,2025-03-16,2025-03-16 23:00:00,84302.9,84303.0,82541.6,83692.959375,-0.0072351084600885,0.4,-1,0.0208936811264129,0.0194936811264129,False,False,True,True,0.003477934922760659,0.001960805511816162,0.004232933040413355,0.0014648620382207156,0.005154721185225193,0.02111385668771555,1,1,3,1,4,0.06301369863013699,0.06575342465753424,0.32602739726027397
792,2025-03-16 23:00:00,2025-03-17,2025-03-17 23:00:00,82541.6,82541.6,83962.9,82769.6765625,0.0027631710858524,0.6,1,0.017219196138674,0.015819196138674,True,True,True,True,0.007183398027984259,0.005154721185225187,0.004075448012792601,0.003789492994269672,0.0039427600073043394,0.01707262593580974,4,4,3,4,3,0.4547945205479452,0.5972602739726027,0.27671232876712326
793,2025-03-17 23:00:00,2025-03-18,2025-03-18 23:00:00,83962.9,83963.0,82666.1,82511.196875,-0.0172898163950982,0.2,-1,0.0154460893488798,0.0140460893488798,False,False,True,True,0.007198615896624192,0.003942760007304329,0.003915667180361986,0.0029313307957251253,0.004955493564344105,0.015565431978528168,4,3,3,3,4,0.4575342465753425,0.3315068493150685,0.2410958904109589
794,2025-03-18 23:00:00,2025-03-19,2025-03-19 23:00:00,82666.1,82666.2,86809.8,81932.3125,-0.0088765225406787,0.2,-1,-0.0501244765091417,-0.0515244765091417,True,False,False,False,0.007050249941229439,0.0049554935643441,0.004700860318804549,0.003981395480062415,0.004573880209234836,0.04890991588435302,3,4,3,4,4,0.4438356164383562,0.5726027397260274,0.43561643835616437
795,2025-03-19 23:00:00,2025-03-20,2025-03-20 23:00:00,86809.8,86809.8,84183.6,87460.5203125,0.0074959314789343,0.8,1,-0.0302523447813495,-0.0316523447813495,False,True,False,False,0.0072854197721148005,0.004573880209234823,0.004581240236699769,0.0036381714736630024,0.0055689572626459296,0.03071939058852019,4,4,3,4,4,0.4794520547945205,0.4876712328767123,0.40821917808219177
796,2025-03-20 23:00:00,2025-03-21,2025-03-21 23:00:00,84183.6,84183.6,84050.3,84437.590625,0.0030171033906841,0.6,1,-0.001583443806157,-0.002983443806157,False,True,False,False,0.007831444208452318,0.005568957262645925,0.005184316788650101,0.003987725215606049,0.0035614865654650446,0.0015846987782608373,4,4,4,4,3,0.5917808219178082,0.673972602739726,0.5561643835616439
797,2025-03-21 23:00:00,2025-03-22,2025-03-22 23:00:00,84050.3,84050.3,83804.9,83905.896875,-0.0017180560331135,0.4,-1,0.002919680239095,0.001519680239095,False,False,True,True,0.005952388034308032,0.0035614865654650346,0.004778884774207403,0.002866034360956856,0.001260214330183263,0.002923950819957012,3,3,4,3,1,0.2602739726027397,0.2684931506849315,0.4657534246575342
798,2025-03-22 23:00:00,2025-03-23,2025-03-23 23:00:00,83804.9,83804.9,86044.2,83528.3296875,-0.0033001687550488,0.4,-1,-0.0267203946308629,-0.0281203946308629,True,False,False,False,0.002423237384289771,0.0012602143301832353,0.0038713713719141945,0.0010324712550981996,0.0022038346382491293,0.026369639380738146,1,1,2,1,1,0.010958904109589041,0.00821917808219178,0.2273972602739726
799,2025-03-23 23:00:00,2025-03-24,2025-03-24 23:00:00,86044.2,86044.1,87463.4,85559.378125,-0.0056345677570364,0.4,-1,-0.0164950298742154,-0.0178950298742154,True,False,False,False,0.0034399955681692156,0.002203834638249108,0.002553011169054097,0.0016896344911080756,0.004178938581201542,0.016359302430389525,1,1,1,1,3,0.06301369863013699,0.10684931506849316,0.0136986301369863
800,2025-03-24 23:00:00,2025-03-25,2025-03-25 23:00:00,87463.4,87463.4,87369.8,87212.7234375,-0.0028660738377423,0.6,1,-0.0010701619191569,-0.0024701619191569,False,False,True,False,0.006667550846030067,0.004178938581201531,0.0028293513893857467,0.003572831703446392,0.0031005167031471484,0.0010707349512848478,3,3,1,4,2,0.37534246575342467,0.3863013698630137,0.030136986301369864
801,2025-03-25 23:00:00,2025-03-26,2025-03-26 23:00:00,87369.8,87369.9,86873.8,86839.9609375,-0.0060643272904368,0.4,-1,0.00567815689385,0.00427815689385,False,False,True,True,0.006141948743539908,0.0031005167031471358,0.003251310666312019,0.00251992243783287,0.003967690331828744,0.0056931943522099794,3,2,2,2,3,0.2876712328767123,0.2136986301369863,0.09041095890410959
802,2025-03-26 23:00:00,2025-03-27,2025-03-27 23:00:00,86873.8,86873.9,87191.2,86770.728125,-0.0011864552373673,0.2,-1,-0.0036524203471928,-0.0050524203471928,True,False,False,False,0.006198838621847613,0.003967690331828734,0.003745635006207253,0.003023724701400073,0.003188647955067803,0.0036469175513182952,3,3,2,3,2,0.29863013698630136,0.34794520547945207,0.2191780821917808
